,Date,Open,High,Low,Price,Volume
869,2019-05-09,1933.0,1933.0,1901.15,1915.65,47740
870,2019-05-10,1919.0,1956.0,1912.0,1931.15,50280
871,2019-05-13,1930.0,1982.8,1920.55,1951.7,170193
872,2019-05-14,1960.0,1987.7,1922.75,1963.7,82065
873,2019-05-15,1971.0,1979.8,1938.5,1944.65,114798
874,2019-05-16,1950.9,1953.15,1924.0,1939.65,86202
875,2019-05-17,1959.95,1999.9,1940.0,1993.75,131468
876,2019-05-20,2029.0,2132.45,2027.0,2117.35,203228
877,2019-05-21,2135.0,2178.0,2104.65,2114.1,143839
878,2019-05-22,2120.0,2155.0,2119.8,2140.6,66079
879,2019-05-23,2165.1,2209.0,2104.2,2115.6,153761
880,2019-05-24,2127.0,2151.9,2096.85,2127.5,77206
881,2019-05-27,2127.5,2187.0,2119.7,2166.6,118695
882,2019-05-28,2167.0,2171.9,2116.45,2154.3,167683
883,2019-05-29,2152.0,2169.75,2133.8,2146.8,98982
884,2019-05-30,2146.9,2193.0,2128.8,2185.65,133344
885,2019-05-31,2187.8,2195.65,2140.75,2182.2,124988
886,2019-06-03,2194.0,2231.5,2189.9,2227.45,82391
887,2019-06-04,2226.9,2234.0,2208.45,2224.85,41630
888,2019-06-06,2225.0,2228.0,2176.0,2188.15,129133
889,2019-06-07,2186.9,2217.2,2169.4,2209.0,40397
890,2019-06-10,2211.0,2225.65,2177.45,2196.5,45058
891,2019-06-11,2202.2,2202.95,2182.3,2190.35,30186
892,2019-06-12,2188.4,2190.0,2164.0,2183.3,45208
893,2019-06-13,2171.05,2201.55,2164.0,2197.0,59205
894,2019-06-14,2206.0,2210.05,2170.2,2182.4,64630
895,2019-06-17,2188.0,2191.0,2164.0,2171.5,37579
896,2019-06-18,2173.0,2194.0,2136.0,2154.3,55703
897,2019-06-19,2160.0,2185.25,2158.5,2178.3,58416
898,2019-06-20,2180.3,2206.8,2166.75,2198.75,61254
899,2019-06-21,2200.0,2200.0,2137.0,2140.9,85990
900,2019-06-24,2134.0,2159.0,2134.0,2149.25,57395
901,2019-06-25,2150.0,2176.8,2138.85,2173.3,53158
902,2019-06-26,2173.9,2179.45,2155.25,2167.95,39447
903,2019-06-27,2166.0,2201.75,2166.0,2194.45,48759
904,2019-06-28,2201.75,2205.75,2178.55,2192.05,40502
905,2019-07-01,2197.0,2252.95,2193.5,2246.9,106353
906,2019-07-02,2255.1,2285.0,2240.2,2280.7,94873
907,2019-07-03,2281.0,2286.85,2258.1,2278.65,56740
908,2019-07-04,2279.0,2285.0,2265.65,2281.0,28800
909,2019-07-05,2280.1,2300.85,2267.8,2278.65,44869
910,2019-07-08,2278.0,2278.0,2244.0,2261.05,145017
911,2019-07-09,2259.8,2259.8,2198.2,2232.7,89883
912,2019-07-10,2225.65,2253.8,2220.1,2227.4,126701
913,2019-07-11,2237.5,2269.05,2232.6,2261.45,36062
914,2019-07-12,2274.9,2282.4,2251.0,2256.65,87165
915,2019-07-15,2260.0,2270.0,2235.6,2267.0,34367
916,2019-07-16,2275.0,2285.0,2257.3,2277.35,35803
917,2019-07-17,2277.35,2288.65,2277.35,2286.3,500891
918,2019-07-18,2288.0,2357.0,2285.0,2343.85,72178
919,2019-07-19,2334.0,2338.95,2294.2,2303.9,163234
920,2019-07-22,2304.0,2304.0,2180.15,2186.6,108767
921,2019-07-23,2184.0,2185.0,2126.0,2137.65,108593
922,2019-07-24,2140.0,2188.75,2140.0,2182.3,56948
923,2019-07-25,2181.0,2215.0,2176.05,2195.7,44351
924,2019-07-26,2198.0,2198.6,2159.6,2168.5,118941
925,2019-07-29,2167.9,2174.55,2110.2,2150.0,44878
926,2019-07-30,2149.0,2157.45,2114.2,2128.35,44946
927,2019-07-31,2120.0,2131.0,2109.5,2121.7,894795
928,2019-08-01,2118.0,2118.0,2064.4,2087.55,87979
929,2019-08-02,2084.0,2148.6,2039.65,2124.1,132418
930,2019-08-05,2107.25,2159.5,2107.25,2153.1,110004
931,2019-08-06,2147.0,2216.4,2136.6,2189.6,261570
932,2019-08-07,2195.0,2198.55,2162.55,2177.3,90615
933,2019-08-08,2179.0,2188.35,2153.15,2181.2,113601
934,2019-08-09,2199.0,2239.85,2180.0,2211.9,122789
935,2019-08-13,2166.0,2213.05,2090.0,2099.85,257407
936,2019-08-14,2134.9,2146.35,2106.95,2118.05,74234
937,2019-08-16,2155.0,2158.0,2093.8,2098.75,95912
938,2019-08-19,2114.7,2134.0,2098.75,2114.05,62958
939,2019-08-20,2110.0,2115.0,2075.4,2090.8,486043
940,2019-08-21,2075.0,2099.2,2063.0,2066.35,119843
941,2019-08-22,2070.0,2072.65,2008.0,2014.85,46042
942,2019-08-23,2014.0,2058.95,1972.35,2041.25,105218
943,2019-08-26,2098.0,2152.35,2070.55,2148.25,137639
944,2019-08-27,2168.9,2186.55,2145.0,2176.4,550357
945,2019-08-28,2178.0,2193.1,2156.4,2187.4,98418
946,2019-08-29,2175.1,2176.4,2121.05,2128.55,81410
947,2019-08-30,2144.0,2171.35,2118.9,2166.5,89879
948,2019-09-03,2148.0,2148.0,2083.0,2089.55,163456
949,2019-09-04,2092.0,2113.05,2073.2,2099.8,73712
950,2019-09-05,2109.9,2109.9,2040.0,2043.7,131167
951,2019-09-06,2061.0,2061.0,2024.05,2041.95,76078
952,2019-09-09,2050.0,2070.0,2030.0,2064.5,93431
953,2019-09-11,2070.85,2086.7,2053.25,2071.75,75264
954,2019-09-12,2087.0,2114.0,2078.0,2082.85,67910
955,2019-09-13,2077.05,2092.0,2063.75,2085.65,57294
956,2019-09-16,2080.0,2081.4,2038.25,2046.3,297187
957,2019-09-17,2047.0,2047.0,1977.5,1996.5,163254
958,2019-09-18,2007.0,2012.4,1982.6,1988.75,322524
959,2019-09-19,1990.0,2001.3,1963.5,1974.7,114287
960,2019-09-20,1982.0,2065.0,1960.4,2052.1,1482878
961,2019-09-23,2083.0,2194.75,2083.0,2159.3,355642
962,2019-09-24,2164.0,2185.15,2115.0,2130.15,130534
963,2019-09-25,2144.5,2144.5,2050.85,2069.6,138795
964,2019-09-26,2083.7,2087.0,2054.4,2064.15,185517
965,2019-09-27,2063.25,2096.65,2025.95,2035.85,136986
966,2019-09-30,2064.0,2064.0,1972.0,1976.6,189883
967,2019-10-01,1987.0,2028.3,1963.2,1996.15,314823
968,2019-10-03,1996.15,1999.55,1951.1,1974.9,691798
969,2019-10-04,1996.9,2016.25,1973.0,1976.9,241216
970,2019-10-07,1992.5,1997.0,1962.4,1968.6,86896
971,2019-10-09,1975.0,2004.9,1963.9,2001.5,1085989
972,2019-10-10,2007.8,2007.8,1971.8,1987.75,214332
973,2019-10-11,2000.0,2024.9,1980.8,2010.05,104814
974,2019-10-14,2020.0,2031.5,2001.25,2011.5,56571
975,2019-10-15,2013.0,2030.05,1994.85,2013.2,182352
976,2019-10-16,2023.0,2055.0,2015.0,2050.05,274746
977,2019-10-17,2060.0,2094.95,2050.55,2088.2,106454
978,2019-10-18,2095.0,2100.7,2065.0,2095.35,59364
979,2019-10-22,2102.0,2140.85,2096.5,2115.95,517954
980,2019-10-23,2125.0,2148.3,2105.0,2144.5,51684
981,2019-10-24,2146.0,2174.0,2141.1,2146.0,74796
982,2019-10-25,2156.0,2156.0,2085.45,2102.9,62964
983,2019-10-27,2119.95,2119.95,2096.3,2105.05,14654
984,2019-10-29,2098.0,2122.35,2079.25,2113.35,86490
985,2019-10-30,2129.75,2132.1,2102.6,2106.8,62060
986,2019-10-31,2110.0,2146.0,2104.25,2134.1,75611
987,2019-11-01,2131.0,2166.95,2120.1,2128.55,489932
988,2019-11-04,2149.0,2194.9,2122.15,2181.35,274771
989,2019-11-05,2199.95,2208.95,2163.0,2181.4,293717
990,2019-11-06,2185.0,2228.1,2162.1,2220.3,190798
991,2019-11-07,2236.0,2264.75,2236.0,2250.9,117080
992,2019-11-08,2244.9,2252.15,2211.65,2230.45,106706
993,2019-11-11,2230.45,2239.95,2216.15,2234.95,90300
994,2019-11-13,2229.75,2232.0,2196.0,2207.7,121138
995,2019-11-14,2210.2,2232.0,2191.0,2225.1,65232
996,2019-11-15,2226.0,2238.1,2208.05,2224.2,128940
997,2019-11-18,2224.0,2239.95,2209.5,2234.5,48259
998,2019-11-19,2238.5,2238.55,2203.0,2213.15,58628
999,2019-11-20,2222.0,2222.0,2193.2,2199.6,42101
1000,2019-11-21,2201.4,2216.45,2186.65,2211.1,67958
1001,2019-11-22,2208.0,2240.0,2199.65,2236.35,84898
1002,2019-11-25,2247.45,2296.8,2228.0,2293.85,272394
1003,2019-11-26,2299.9,2320.0,2284.6,2303.85,92596
1004,2019-11-27,2313.2,2352.8,2308.4,2336.3,141060
1005,2019-11-28,2343.8,2345.9,2295.1,2309.85,70535
1006,2019-11-29,2314.75,2317.15,2280.45,2295.95,76243
1007,2019-12-02,2304.25,2315.0,2265.0,2306.45,82988
1008,2019-12-03,2305.0,2325.0,2287.75,2320.4,110059
1009,2019-12-04,2320.25,2327.0,2287.0,2321.95,75665
1010,2019-12-05,2310.15,2332.75,2300.9,2325.45,55841
1011,2019-12-06,2330.0,2332.55,2247.0,2264.0,62424
1012,2019-12-09,2266.0,2315.0,2261.0,2310.6,73860
1013,2019-12-10,2319.0,2332.75,2288.15,2294.7,113098
1014,2019-12-11,2300.0,2328.6,2292.9,2316.8,282234
1015,2019-12-12,2322.0,2327.2,2302.95,2318.4,80736
1016,2019-12-13,2321.25,2365.0,2318.0,2352.9,102533
1017,2019-12-16,2357.0,2384.5,2343.0,2372.4,61183
1018,2019-12-17,2365.0,2435.0,2360.0,2430.8,311178
1019,2019-12-18,2430.8,2459.0,2416.45,2446.85,400084
1020,2019-12-19,2438.8,2438.8,2406.0,2412.25,49959
1021,2019-12-20,2419.9,2425.0,2378.7,2404.75,64533
1022,2019-12-23,2408.0,2434.4,2395.0,2422.35,38488
1023,2019-12-24,2422.65,2445.2,2403.05,2411.2,436036
1024,2019-12-26,2416.8,2432.7,2405.0,2414.3,510443
1025,2019-12-27,2426.0,2450.0,2420.0,2444.5,50103
1026,2019-12-30,2444.5,2449.25,2422.0,2437.5,110216
1027,2019-12-31,2439.05,2439.05,2406.95,2413.45,46908
1028,2020-01-01,2417.0,2438.0,2409.95,2433.75,24458
1029,2020-01-02,2430.0,2472.85,2422.95,2466.2,27543
1030,2020-01-03,2455.0,2461.9,2441.75,2454.75,71458
1031,2020-01-06,2453.0,2453.0,2371.65,2384.45,93567
1032,2020-01-07,2400.0,2428.0,2380.55,2413.05,87079
1033,2020-01-08,2399.0,2412.9,2384.75,2406.05,289319
1034,2020-01-09,2430.0,2462.4,2426.1,2457.1,52714
1035,2020-01-10,2460.0,2477.0,2440.2,2458.15,29857
1036,2020-01-13,2460.0,2471.0,2441.05,2463.9,50943
1037,2020-01-14,2450.0,2499.65,2447.5,2492.7,71511
1038,2020-01-15,2485.0,2495.0,2453.75,2485.9,63049
1039,2020-01-16,2486.0,2495.9,2473.0,2482.2,19981
1040,2020-01-17,2471.0,2478.0,2449.0,2453.95,25981
1041,2020-01-20,2474.95,2485.15,2441.0,2455.3,46135
1042,2020-01-21,2451.0,2486.4,2432.4,2464.5,39655
1043,2020-01-22,2476.0,2481.2,2412.0,2417.1,92244
1044,2020-01-23,2415.0,2436.8,2404.65,2426.15,1263430
1045,2020-01-24,2427.95,2458.95,2413.1,2450.9,47463
1046,2020-01-27,2439.8,2445.7,2388.7,2395.8,53578
1047,2020-01-28,2419.0,2470.85,2409.6,2432.4,185290
1048,2020-01-29,2442.0,2447.7,2400.0,2403.65,342040
1049,2020-01-30,2450.0,2450.0,2388.55,2415.85,50137
1050,2020-01-31,2425.0,2435.0,2405.2,2412.4,71779
1051,2020-02-01,2413.0,2422.95,2252.0,2270.75,177794
1052,2020-02-03,2270.0,2298.0,2228.05,2260.8,101727
1053,2020-02-04,2270.0,2351.6,2269.9,2345.7,65461
1054,2020-02-05,2349.9,2395.0,2327.1,2391.45,120985
1055,2020-02-06,2390.0,2447.4,2370.95,2435.5,80685
1056,2020-02-07,2434.0,2452.65,2399.0,2406.0,178082
1057,2020-02-10,2407.7,2425.3,2390.4,2414.6,66843
1058,2020-02-11,2424.0,2441.0,2421.05,2435.55,79155
1059,2020-02-12,2448.0,2486.9,2427.4,2436.55,95888
1060,2020-02-13,2435.85,2441.5,2400.0,2403.2,76819
1061,2020-02-14,2400.0,2426.1,2389.0,2400.75,163995
1062,2020-02-17,2409.75,2409.75,2345.15,2349.45,59319
1063,2020-02-18,2346.0,2346.0,2304.25,2323.15,185721
1064,2020-02-19,2340.0,2384.3,2335.3,2377.4,37363
1065,2020-02-20,2365.0,2378.05,2349.75,2370.9,227623
1066,2020-02-24,2357.0,2363.05,2281.0,2292.85,118429
1067,2020-02-25,2304.95,2320.0,2285.4,2303.55,269816
1068,2020-02-26,2290.0,2309.7,2255.35,2281.05,207857
1069,2020-02-27,2288.0,2289.7,2244.7,2273.65,107816
1070,2020-02-28,2230.4,2230.4,2164.25,2176.7,271382
1071,2020-03-02,2241.0,2248.8,2153.2,2182.7,81758
1072,2020-03-03,2208.55,2227.2,2175.0,2193.6,146620
1073,2020-03-04,2195.0,2216.9,2181.5,2204.6,242007
1074,2020-03-05,2209.0,2231.6,2184.25,2195.1,69052
1075,2020-03-06,2155.0,2155.0,2092.55,2109.55,473992
1076,2020-03-09,2085.0,2085.0,1982.8,2028.8,161876
1077,2020-03-11,1974.0,2074.0,1974.0,2035.95,102560
1078,2020-03-12,1981.75,1989.35,1863.95,1874.9,208403
1079,2020-03-13,1780.1,2124.8,1700.0,2068.5,407794
1080,2020-03-16,1969.0,1980.0,1825.25,1842.2,280408
1081,2020-03-17,1861.0,1869.0,1740.2,1754.8,289515
1082,2020-03-18,1770.0,1783.75,1601.6,1623.65,319884
1083,2020-03-19,1535.0,1703.9,1490.8,1621.2,327892
1084,2020-03-20,1640.0,1778.0,1536.05,1753.9,327948
1085,2020-03-23,1579.0,1690.0,1501.6,1528.25,231690
1086,2020-03-24,1575.0,1665.1,1473.1,1501.8,330719
1087,2020-03-25,1495.0,1651.95,1478.05,1643.55,2187181
1088,2020-03-26,1678.0,1842.85,1674.4,1749.9,274495
1089,2020-03-27,1775.0,1849.5,1711.0,1754.1,366247
1090,2020-03-30,1689.9,1698.55,1549.0,1562.6,290913
1091,2020-03-31,1625.1,1666.55,1582.0,1630.45,1153088
1092,2020-04-01,1628.6,1690.95,1575.0,1584.4,363687
1093,2020-04-03,1584.4,1584.4,1483.15,1499.4,201240
1094,2020-04-07,1575.0,1577.7,1518.7,1555.2,351175
1095,2020-04-08,1541.0,1690.35,1540.0,1557.35,377331
1096,2020-04-09,1585.0,1713.05,1585.0,1701.95,377198
1097,2020-04-13,1730.0,1763.55,1647.85,1654.45,212770
1098,2020-04-15,1701.0,1705.95,1584.0,1594.75,320635
1099,2020-04-16,1578.5,1663.0,1577.35,1627.55,250135
1100,2020-04-17,1675.1,1737.8,1652.6,1680.4,348764
1101,2020-04-20,1714.45,1737.0,1675.0,1728.3,324597
1102,2020-04-21,1675.0,1694.0,1651.35,1669.3,96448
1103,2020-04-22,1665.0,1678.85,1626.0,1663.15,158332
1104,2020-04-23,1689.8,1689.8,1651.75,1662.5,453081
1105,2020-04-24,1610.0,1625.0,1570.0,1579.35,283950
1106,2020-04-27,1619.0,1651.45,1585.05,1592.35,189865
1107,2020-04-28,1600.0,1725.85,1600.0,1715.65,224867
1108,2020-04-29,1740.0,1845.0,1728.95,1837.0,403845
1109,2020-04-30,1855.0,1926.4,1855.0,1917.1,200558
1110,2020-05-04,1851.0,1860.0,1708.7,1723.85,170132
1111,2020-05-05,1749.0,1769.0,1678.55,1690.85,336852
1112,2020-05-06,1709.95,1778.0,1680.0,1732.95,295732
1113,2020-05-07,1748.0,1748.0,1698.2,1703.8,125361
1114,2020-05-08,1735.0,1740.55,1685.65,1689.7,164833
1115,2020-05-11,1715.0,1721.7,1652.45,1658.95,479029
1116,2020-05-12,1626.0,1681.1,1587.5,1674.75,325426
1117,2020-05-13,1749.0,1750.0,1699.4,1712.85,272406
1118,2020-05-14,1685.0,1692.65,1628.0,1632.5,321646
1119,2020-05-15,1640.2,1657.6,1608.1,1635.6,250676
1120,2020-05-18,1635.6,1636.05,1507.0,1512.1,249958
1121,2020-05-19,1557.0,1591.8,1513.9,1540.4,212581
1122,2020-05-20,1547.2,1637.9,1544.75,1626.85,241537
1123,2020-05-21,1640.0,1651.0,1590.6,1596.25,327931
1124,2020-05-22,1581.3,1596.0,1500.6,1516.55,581450
1125,2020-05-26,1523.0,1568.0,1486.45,1502.15,357244
1126,2020-05-27,1515.0,1576.8,1490.0,1571.25,374127
1127,2020-05-28,1587.0,1643.6,1578.0,1625.55,376073
1128,2020-05-29,1619.0,1672.0,1590.5,1659.35,277844
1129,2020-06-01,1700.2,1765.0,1700.2,1737.75,495182
1130,2020-06-02,1735.1,1821.7,1732.05,1814.75,247471
1131,2020-06-03,1835.0,1858.0,1823.05,1836.25,186760
1132,2020-06-04,1820.0,1827.95,1759.85,1763.75,341238
1133,2020-06-05,1774.1,1788.15,1740.85,1766.3,205082
1134,2020-06-08,1790.1,1818.05,1748.75,1761.65,527197
1135,2020-06-09,1769.7,1826.35,1745.7,1771.3,286600
1136,2020-06-10,1759.05,1819.75,1759.05,1809.75,240324
1137,2020-06-11,1809.0,1825.35,1782.0,1787.1,130832
1138,2020-06-12,1717.0,1809.6,1711.0,1792.6,272203
1139,2020-06-15,1789.0,1794.25,1726.25,1752.2,174895
1140,2020-06-16,1785.0,1833.2,1767.75,1822.8,453176
1141,2020-06-17,1805.3,1847.4,1787.65,1794.05,321696
1142,2020-06-18,1785.25,1867.65,1785.25,1855.15,164306
1143,2020-06-19,1860.0,1866.85,1815.0,1839.1,292403
1144,2020-06-22,1847.0,1874.0,1813.0,1818.3,376542
1145,2020-06-23,1822.8,1844.0,1803.85,1838.75,264300
1146,2020-06-24,1835.0,1868.2,1788.6,1797.45,205306
1147,2020-06-25,1775.0,1811.0,1762.4,1780.9,207917
1148,2020-06-26,1795.0,1798.75,1751.05,1769.85,1203784
1149,2020-06-29,1759.5,1770.0,1726.25,1742.5,298243
1150,2020-06-30,1746.0,1791.9,1746.0,1754.65,258320
1151,2020-07-01,1768.9,1840.95,1761.0,1835.25,258139
1152,2020-07-02,1849.0,1898.8,1842.35,1889.3,238641
1153,2020-07-03,1899.5,1916.9,1867.55,1885.85,129113
1154,2020-07-06,1905.0,1908.5,1865.4,1868.85,184047
1155,2020-07-07,1881.2,1892.25,1857.0,1886.75,241846
1156,2020-07-08,1885.1,1906.95,1870.35,1884.6,68868
1157,2020-07-09,1870.2,1947.85,1865.0,1942.0,161665
1158,2020-07-10,1906.0,1932.0,1877.1,1886.25,132320
1159,2020-07-13,1896.0,1909.75,1840.1,1846.5,157217
1160,2020-07-14,1805.0,1830.0,1771.0,1792.15,281623
1161,2020-07-15,1802.35,1820.75,1781.75,1790.2,145456
1162,2020-07-16,1789.0,1794.15,1750.65,1788.05,114492
1163,2020-07-17,1796.45,1822.0,1783.9,1806.0,133148
1164,2020-07-20,1849.0,1849.0,1801.2,1804.7,133758
1165,2020-07-21,1829.0,1900.0,1815.35,1883.4,626193
1166,2020-07-22,1898.95,1898.95,1852.0,1882.6,211461
1167,2020-07-23,1883.0,1910.0,1870.0,1874.6,218757
1168,2020-07-24,1863.0,1863.0,1817.1,1840.95,102568
1169,2020-07-27,1840.8,1861.1,1825.0,1852.3,72919
1170,2020-07-28,1859.0,1907.0,1845.0,1897.35,147395
1171,2020-07-29,1885.0,1917.8,1866.9,1879.5,219098
1172,2020-07-30,1894.0,1900.8,1804.0,1811.0,357831
1173,2020-07-31,1807.0,1809.4,1760.2,1782.85,423934
1174,2020-08-03,1782.85,1782.85,1730.75,1740.1,383009
1175,2020-08-04,1741.2,1794.0,1741.2,1779.3,258403
1176,2020-08-05,1785.3,1810.7,1766.2,1776.9,525308
1177,2020-08-06,1800.0,1804.85,1762.4,1785.65,330613
1178,2020-08-07,1772.1,1781.6,1764.0,1777.95,398250
1179,2020-08-10,1789.0,1810.75,1779.25,1798.7,144483
1180,2020-08-11,1810.0,1846.6,1807.4,1825.35,275902
1181,2020-08-12,1825.35,1837.0,1802.15,1814.95,50317
1182,2020-08-13,1819.0,1822.25,1798.95,1805.05,245457
1183,2020-08-14,1807.0,1822.45,1773.0,1791.95,135125
1184,2020-08-17,1800.1,1807.5,1782.85,1800.15,87843
1185,2020-08-18,1805.95,1825.0,1795.0,1820.15,80808
1186,2020-08-19,1828.0,1835.0,1819.05,1828.2,96680
1187,2020-08-20,1800.5,1823.25,1782.35,1785.15,111329
1188,2020-08-21,1797.2,1822.9,1787.05,1802.0,73700
1189,2020-08-24,1819.65,1848.85,1816.95,1828.85,73184
1190,2020-08-25,1842.15,1852.0,1817.9,1830.1,54685
1191,2020-08-26,1837.0,1839.95,1805.4,1815.15,65095
1192,2020-08-27,1834.0,1882.95,1830.05,1862.75,195853
1193,2020-08-28,1875.0,1889.0,1863.3,1882.4,66292
1194,2020-08-31,1893.25,1921.5,1796.9,1832.65,120759
1195,2020-09-01,1830.05,1883.1,1830.0,1850.55,107206
1196,2020-09-02,1845.1,1850.0,1810.0,1827.5,741043
1197,2020-09-03,1831.0,1842.75,1803.7,1809.55,72614
1198,2020-09-04,1799.0,1799.0,1762.4,1770.0,173775
1199,2020-09-07,1770.0,1801.35,1760.7,1790.65,141429
1200,2020-09-08,1789.0,1792.95,1773.3,1777.55,64019
1201,2020-09-09,1752.0,1777.55,1752.0,1760.95,99451
1202,2020-09-10,1785.0,1792.7,1759.75,1777.15,100529
1203,2020-09-11,1772.0,1785.6,1760.15,1768.2,48469
1204,2020-09-14,1780.0,1796.45,1729.0,1737.3,1781880
1205,2020-09-15,1755.0,1777.0,1744.95,1758.8,65544
1206,2020-09-16,1768.0,1774.0,1744.9,1768.0,293964
1207,2020-09-17,1755.0,1770.95,1737.05,1744.35,46148
1208,2020-09-18,1755.0,1755.0,1709.0,1722.8,75575
1209,2020-09-21,1715.1,1747.15,1702.35,1708.95,56645
1210,2020-09-22,1706.0,1714.0,1672.2,1675.6,128862
1211,2020-09-23,1688.0,1696.0,1650.6,1667.1,93916
1212,2020-09-24,1644.0,1655.0,1623.0,1637.8,202127
1213,2020-09-25,1657.8,1657.8,1628.6,1651.8,88940
1214,2020-09-28,1674.0,1692.05,1660.0,1682.4,991454
1215,2020-09-29,1694.75,1719.7,1682.0,1713.2,108178
1216,2020-09-30,1715.0,1744.0,1702.85,1739.3,782813
1217,2020-10-01,1747.5,1799.0,1747.5,1789.9,80492
1218,2020-10-05,1789.9,1816.0,1775.55,1785.35,84452
1219,2020-10-06,1804.4,1943.0,1804.4,1934.45,683014
1220,2020-10-07,1941.4,1965.0,1908.25,1949.8,214480
1221,2020-10-08,1946.0,1988.0,1938.35,1948.3,136276
1222,2020-10-09,1938.0,2028.85,1938.0,1957.25,206281
1223,2020-10-12,1970.0,1998.95,1943.0,1965.85,63494
1224,2020-10-13,1957.55,1985.7,1930.95,1942.85,75741
1225,2020-10-14,1941.7,1988.85,1918.25,1978.75,52719
1226,2020-10-15,1987.45,2020.0,1938.9,1947.1,827362
1227,2020-10-16,1948.5,1982.9,1940.0,1960.05,57504
1228,2020-10-19,1978.0,2039.45,1978.0,2033.7,132431
1229,2020-10-20,2023.5,2040.5,2005.0,2016.25,79254
1230,2020-10-21,2035.0,2066.6,2005.2,2048.1,127134
1231,2020-10-22,2033.25,2062.4,2023.0,2042.55,109884
1232,2020-10-23,2056.0,2067.0,2046.3,2061.1,55422
1233,2020-10-26,2040.0,2083.65,2036.0,2073.5,80741
1234,2020-10-27,2051.0,2063.85,2027.0,2039.15,80210
1235,2020-10-28,2041.25,2041.25,1965.0,1969.05,845346
1236,2020-10-29,1937.1,1970.0,1927.85,1934.25,90254
1237,2020-10-30,1934.0,1947.0,1907.7,1922.75,50371
1238,2020-11-02,1929.95,2065.0,1921.0,2042.65,223532
1239,2020-11-03,2035.0,2139.7,2029.95,2130.95,602638
1240,2020-11-04,2117.0,2135.0,2056.05,2087.85,146697
1241,2020-11-05,2115.0,2119.0,2084.0,2098.9,123905
1242,2020-11-06,2098.9,2145.0,2098.9,2137.05,101625
1243,2020-11-09,2146.0,2169.9,2139.0,2150.95,83009
1244,2020-11-10,2180.1,2288.8,2180.0,2271.85,439380
1245,2020-11-11,2284.0,2337.2,2273.35,2324.2,241209
1246,2020-11-12,2300.0,2343.3,2268.1,2330.7,99466
1247,2020-11-13,2325.0,2325.0,2285.0,2306.4,759502
1248,2020-11-14,2323.2,2329.0,2304.6,2311.85,13149
1249,2020-11-17,2336.0,2364.35,2308.8,2347.15,190974
1250,2020-11-18,2340.0,2369.25,2320.65,2363.6,74354
1251,2020-11-19,2340.0,2351.25,2310.75,2324.7,761693
1252,2020-11-20,2326.0,2385.5,2326.0,2333.75,141045
1253,2020-11-23,2340.0,2345.0,2229.05,2250.8,135002
1254,2020-11-24,2270.0,2272.0,2211.0,2217.65,826716
1255,2020-11-25,2225.0,2252.45,2179.45,2190.3,170986
1256,2020-11-26,2190.0,2244.25,2188.0,2238.55,154414
1257,2020-11-27,2243.9,2272.0,2203.0,2257.55,198253
1258,2020-12-01,2240.0,2323.35,2218.15,2304.95,240036
1259,2020-12-02,2300.0,2303.4,2254.0,2275.55,63840
1260,2020-12-03,2281.15,2288.5,2235.2,2253.9,696720
1261,2020-12-04,2225.0,2284.6,2225.0,2246.15,2175940
1262,2020-12-07,2246.4,2308.9,2222.2,2303.25,238855
1263,2020-12-08,2320.0,2339.9,2294.55,2309.85,166552
1264,2020-12-09,2345.0,2345.0,2280.35,2305.2,4383991
1265,2020-12-10,2300.0,2303.1,2267.2,2289.7,47063
1266,2020-12-11,2300.0,2317.0,2272.05,2296.1,870878
1267,2020-12-14,2305.0,2315.35,2270.8,2300.5,2058339
1268,2020-12-15,2296.4,2357.75,2283.0,2350.9,280487
1269,2020-12-16,2374.0,2443.4,2366.1,2424.05,320961
1270,2020-12-17,2431.15,2509.0,2425.0,2494.9,339983
1271,2020-12-18,2484.0,2489.0,2432.0,2478.95,162756
1272,2020-12-21,2462.1,2478.1,2369.7,2412.15,97429
1273,2020-12-22,2406.2,2441.4,2361.0,2401.2,407822
1274,2020-12-23,2397.1,2420.0,2377.05,2400.7,127335
1275,2020-12-24,2413.35,2464.35,2413.0,2454.25,145970
1276,2020-12-28,2468.0,2485.0,2436.55,2473.15,214890
1277,2020-12-29,2479.9,2529.0,2478.0,2520.65,119567
1278,2020-12-30,2521.0,2524.0,2483.15,2516.95,73386
1279,2020-12-31,2528.8,2575.0,2505.75,2558.6,120919
1280,2021-01-01,2545.0,2593.0,2541.3,2569.65,60809
1281,2021-01-04,2580.0,2591.35,2533.55,2579.35,138041
1282,2021-01-05,2592.7,2658.55,2571.75,2651.15,240151
1283,2021-01-06,2661.0,2663.25,2619.0,2636.35,102818
1284,2021-01-07,2666.0,2709.0,2647.0,2661.6,704824
1285,2021-01-08,2660.0,2671.25,2631.05,2653.4,85824
1286,2021-01-11,2690.0,2762.55,2667.35,2751.65,152062
1287,2021-01-12,2732.1,2759.95,2719.0,2746.0,93924
1288,2021-01-13,2758.0,2777.7,2650.8,2670.25,94015
1289,2021-01-14,2671.0,2698.95,2647.4,2684.3,696984
1290,2021-01-15,2667.0,2687.95,2616.35,2631.95,118568
1291,2021-01-18,2640.1,2649.4,2550.0,2566.4,95208
1292,2021-01-19,2582.0,2680.0,2575.75,2654.9,87635
1293,2021-01-20,2671.1,2712.0,2623.0,2688.75,195513
1294,2021-01-21,2685.0,2697.9,2641.8,2662.75,186712
1295,2021-01-22,2660.0,2678.0,2583.0,2589.3,222128
